gene_id	length	effective_length	TPM_average	COUNT_Tsirt_JLS178	COUNT_Tsirt_JLS181	COUNT_Tsirt_JLS187	COUNT_Tsirt_JLS202	COUNT_Tsirt_JLS216	COUNT_Tsirt_JLS223	COUNT_Tsirt_JLS224	COUNT_Tsirt_JLS228	COUNT_Tsirt_JLS242	COUNT_Tsirt_JLS247	COUNT_Tsirt_JLS248	COUNT_Tsirt_JLS249	COUNT_Tsirt_JLS253	COUNT_Tsirt_JLS254	COUNT_Tsirt_JLS255	COUNT_Tsirt_JLS256	COUNT_Tsirt_JLS257	COUNT_Tsirt_JLS260	COUNT_Tsirt_JLS269	TPM_Tsirt_JLS178	TPM_Tsirt_JLS181	TPM_Tsirt_JLS187	TPM_Tsirt_JLS202	TPM_Tsirt_JLS216	TPM_Tsirt_JLS223	TPM_Tsirt_JLS224	TPM_Tsirt_JLS228	TPM_Tsirt_JLS242	TPM_Tsirt_JLS247	TPM_Tsirt_JLS248	TPM_Tsirt_JLS249	TPM_Tsirt_JLS253	TPM_Tsirt_JLS254	TPM_Tsirt_JLS255	TPM_Tsirt_JLS256	TPM_Tsirt_JLS257	TPM_Tsirt_JLS260	TPM_Tsirt_JLS269	TPM10K_Tsirt_JLS178	TPM10K_Tsirt_JLS181	TPM10K_Tsirt_JLS187	TPM10K_Tsirt_JLS202	TPM10K_Tsirt_JLS216	TPM10K_Tsirt_JLS223	TPM10K_Tsirt_JLS224	TPM10K_Tsirt_JLS228	TPM10K_Tsirt_JLS242	TPM10K_Tsirt_JLS247	TPM10K_Tsirt_JLS248	TPM10K_Tsirt_JLS249	TPM10K_Tsirt_JLS253	TPM10K_Tsirt_JLS254	TPM10K_Tsirt_JLS255	TPM10K_Tsirt_JLS256	TPM10K_Tsirt_JLS257	TPM10K_Tsirt_JLS260	TPM10K_Tsirt_JLS269	TPM10K_average
trinityContig33387||sp|Q6DGW9.1|	567	408.35	64.35736842105263	143	11	140	153	97	106	70	82	117	109	164	116	101	46	63	173	117	217	121	65.4	36.34	67.92	73.58	65.34	54.56	47.62	89.79	53.16	63.76	101.15	69.39	58.53	34.67	38.53	60.82	50.04	118.62	73.57	17.756100000000004	9.86631	18.44028	19.976969999999998	17.739810000000002	14.813039999999999	12.92883	24.377985	14.432939999999999	17.31084	27.462225	18.839385	15.890895	9.412905	10.460894999999999	16.512629999999998	13.58586	32.20533	19.974255	17.47302552631579
trinityContig33419||sp|Q5ZL72.1|	1719	1560.35	46.04210526315789	343	36	261	411	234	264	492	165	506	306	383	322	265	102	197	453	380	496	157	41.05	31.86	32.92	52.49	42.4	36.16	91.53	47.69	60.28	48	62.76	51.21	41.69	20.61	32.49	42.28	42.4	71.54	25.44	11.145074999999999	8.649989999999999	8.93778	14.251035	11.5116	9.81744	24.850395000000002	12.947835	16.366020000000002	13.032	17.03934	13.903514999999999	11.318835	5.5956150000000004	8.821035	11.47902	11.5116	19.42311	6.906960000000001	12.500431578947369
trinityContig33419||sp|Q9R1T3.2|	906	747.35	55.298947368421054	194	28	200	235	191	291	116	71	168	124	285	104	174	97	65	236	363	339	90	48.48	51.27	52.81	62.31	71.49	82.67	44.29	42.71	41.76	40.23	96.93	34.32	56.34	40.54	22.12	45.73	84.67	101.77	30.24	13.162319999999998	13.919805000000002	14.337914999999999	16.917165	19.409534999999998	22.444905000000002	12.024735	11.595765	11.33784	10.922445	26.316495	9.31788	15.29631	11.006609999999998	6.00558	12.415695	22.987905	27.630554999999998	8.210159999999998	15.013664210526315
trinityContig33431||sp|Q6NVS2.1|	1152	993.35	42.56473684210526	170	32	133	192	174	136	107	105	284	201	196	201	229	98	147	198	181	284	229	31.96	44.28	26.39	38.4	49.25	29.16	30.99	47.59	53.12	49.28	50.29	50.05	56.17	30.95	37.85	28.94	31.74	64.24	58.08	8.677140000000001	12.02202	7.164885000000001	10.4256	13.371375	7.916939999999999	8.413784999999999	12.920685	14.42208	13.379520000000001	13.653735000000001	13.588575	15.250155000000001	8.402925	10.276275	7.85721	8.61741	17.441159999999996	15.768719999999998	11.55632605263158
trinityContig33431||sp|Q91447.1|	1188	1029.35	36.840526315789475	214	32	449	227	170	45	101	115	185	165	272	204	111	4	52	172	421	25	98	38.82	42.75	85.96	43.83	46.46	9.31	28.25	50.31	33.4	39.06	67.37	49.04	26.29	1.22	12.93	24.27	71.25	5.46	23.99	10.53963	11.606625	23.33814	11.899845	12.613890000000001	2.5276650000000003	7.669875	13.659165	9.0681	10.604790000000001	18.290955	13.31436	7.137734999999999	0.33122999999999997	3.5104949999999997	6.589305	19.344375	1.4823899999999999	6.513285	10.002202894736842
trinityContig33443||sp|Q91VH2.1|	1764	1605.35	9.691578947368422	111	9	98	101	88	5	48	28	65	88	122	137	53	2	11	76	121	25	69	12.91	7.74	12.01	12.54	15.5	0.67	8.68	7.87	7.53	13.42	19.43	21.18	8.11	0.39	1.76	6.9	13.12	3.51	10.87	3.505065	2.10141	3.260715	3.40461	4.20825	0.181905	2.35662	2.136705	2.044395	3.64353	5.275245	5.750369999999999	2.2018649999999997	0.105885	0.47784	1.87335	3.5620799999999995	0.952965	2.951205	2.631263684210526
trinityContig33452||sp|A0A075B6J1.1|	340	181.35	49.44105263157895	6	1	3	58	8	130	2	50	131	41	5	15	42	0	8	16	156	110	6	6.18	7.16	3.31	61.29	11.6	146.57	2.86	121.5	133.58	51.88	6.77	19.68	51.66	0	10.49	12.36	150.98	133.54	7.97	1.67787	1.9439400000000002	0.8986649999999999	16.640235	3.1494	39.793755	0.77649	32.98725	36.26697	14.085420000000001	1.838055	5.34312	14.025689999999999	0	2.8480350000000003	3.35574	40.99106999999999	36.25611	2.163855	13.423245789473684
trinityContig33457||sp|Q6AZR3.1|	492	333.35	29.756842105263157	23.77	6.47	351.61	17.59	16.09	3.94	1.79	42.6	0	0	59.29	47.14	42.46	23.68	59.15	20.28	36.79	44.7	0	13.32	25.98	209.39	10.32	13.17	2.47	1.47	56.99	0	0	44.6	34.38	29.82	21.71	43.92	8.69	19.29	29.86	0	3.6163800000000004	7.05357	56.849385	2.80188	3.5756550000000002	0.670605	0.399105	15.472785	0	0	12.1089	9.33417	8.09613	5.894265	11.92428	2.3593349999999997	5.237235	8.10699	0	8.078982631578947
trinityContig33458||sp|A0A0K0MJN3.1|	399	240.35	108.51315789473685	31.93	32.36	72	300.01	118.08	190.85	51.89	29.74	171.05	32.58	93.46	218.59	69.77	74.63	48.34	199.59	228.59	152.71	35.99	24.81	177.71	59.72	241.78	131.76	164.33	57.63	54.87	131.8	31.65	96.58	218.9	66.44	93.46	48.86	117.61	166.55	140.73	36.56	6.735914999999999	48.248265	16.21398	65.64327	35.772839999999995	44.615595	15.646545000000001	14.897205	35.7837	8.592975	26.22147	59.43135	18.03846	25.374389999999998	13.26549	31.931115000000002	45.21832500000001	38.208194999999996	9.92604	29.461322368421055
trinityContig33458||sp|P97390.1|	1719	1560.35	26.93315789473684	386	28	349	286	161	151	89	108	267	197	204	230	151	22	99	180	283	92	146	46.2	24.78	44.02	36.53	29.17	20.68	16.56	31.22	31.81	30.9	33.43	36.58	23.76	4.45	16.33	16.8	31.58	13.27	23.66	12.543300000000002	6.72777	11.95143	9.917895	7.9196550000000006	5.6146199999999995	4.49604	8.476230000000001	8.636415	8.38935	9.076245	9.93147	6.45084	1.208175	4.4335949999999995	4.5612	8.57397	3.6028049999999996	6.423690000000001	7.3123523684210525
trinityContig3346||sp|A8YXZ8.1|	156	18.36	148.97210526315789	30.9	1.74	19.95	15.94	20.09	7.1	18.7	2.75	8.63	7.73	26.36	5.77	16.52	9.49	22.27	9.68	2.37	36.4	8.35	314.39	95.85	239.79	136.54	205.4	65.24	176.13	59.89	83.47	73.18	296.56	61.22	132.25	118	209.93	61.62	24.58	387.89	88.54	85.35688499999999	26.023274999999998	65.102985	37.070609999999995	55.7661	17.712659999999996	47.819295000000004	16.260135000000002	22.662105	19.868370000000002	80.51604	16.621229999999997	35.905875	32.037	56.99599500000001	16.72983	6.67347	105.31213499999998	24.038610000000002	40.445926578947365
trinityContig33461||sp|Q86YB8.2|	1461	1302.35	11.737894736842104	43.26	18.28	0	0	37.42	1.64	0	15.67	18.93	39.56	0	310.74	165.67	0	63.97	46.13	391.59	28.92	41.98	6.2	19.35	0	0	8.11	0.27	0	5.42	2.7	7.42	0	59.14	31.15	0	12.62	5.15	52.36	4.99	8.14	1.6833	5.253525000000001	0	0	2.2018649999999997	0.07330500000000001	0	1.47153	0.7330500000000001	2.0145299999999997	0	16.05651	8.457225	0	3.4263299999999997	1.3982250000000003	14.21574	1.3547850000000001	2.21001	3.1868384210526317
trinityContig33476||sp|B0JZ89.1|	345	186.35	71.7357894736842	86.92	1.69	73.02	0	70.59	56.05	0	57	3.12	52.18	1.37	38.19	48.11	90	49.85	88.92	80.96	299	7.66	87.11	11.78	78.46	0	99.83	61.58	0	134.88	3.09	64.37	1.81	48.83	57.75	143.14	63.77	66.94	76.24	353.48	9.92	23.650365	3.1982699999999995	21.30189	0	27.103845	16.71897	0	36.61992	0.838935	17.476455	0.49141500000000005	13.257344999999999	15.679125	38.86251	17.313555	18.174210000000002	20.69916	95.96982000000001	2.69328	19.476266842105264
trinityContig33478||sp|Q8WUD6.1|	1155	996.35	11.465263157894737	87	11	166	67	58	13	37	11	40	46	66	72	12	6	14	60	103	35	35	16.31	15.17	32.84	13.36	16.37	2.78	10.68	4.97	7.46	11.24	16.88	17.88	2.93	1.89	3.59	8.74	18.01	7.89	8.85	4.428164999999999	4.118655	8.91606	3.62724	4.4444550000000005	0.7547699999999999	2.89962	1.3493549999999999	2.0253900000000002	3.05166	4.58292	4.854419999999999	0.7954950000000001	0.5131349999999999	0.974685	2.37291	4.889715	2.1421349999999997	2.402775	3.112818947368421
trinityContig33479||sp|Q2HJ94.1|	1236	1077.35	126.99052631578948	1016	73	839	818	506	229	399	375	572	685	1388	714	607	61	177	675	941	577	388	176.11	93.23	153.44	150.95	132.21	45.3	106.75	156.78	98.66	155.02	328.6	164.05	137.49	17.78	42.08	91.04	152.15	120.38	90.8	47.813865	25.311945	41.65896	40.982924999999994	35.895015	12.298949999999998	28.982625	42.56577	26.786189999999998	42.08793000000001	89.21490000000001	44.539575000000006	37.328535	4.82727	11.424719999999999	24.71736	41.308725	32.683170000000004	24.6522	34.477927894736844
trinityContig33481||sp|Q8NHP1.7|	990	831.35	21.060526315789474	23.69	0	0	31.55	137.44	50.56	336	0	1.3	220.1	0	27.22	9.97	110.9	48.1	32.07	26.54	219.41	32.46	5.32	0	0	7.53	46.34	12.93	115.71	0	0.29	64.31	0	8.09	2.91	41.75	14.75	5.59	5.56	59.25	9.82	1.4443800000000002	0	0	2.044395	12.58131	3.5104949999999997	31.415264999999998	0	0.07873499999999999	17.460165	0	2.1964349999999997	0.790065	11.335125	4.004625	1.517685	1.5095399999999999	16.086375	2.66613	5.717932894736842
trinityContig33492||sp|P62077.1|	258	99.94	147.97947368421052	288.01	18.08	342.82	0	1.18	0	0	0	85.12	155.14	0	122.08	0	26.49	18.49	136.76	0	0	118.05	538.18	223.05	698.62	0	2.93	0	0	0	156.82	337.45	0	280.38	0	74.35	41.22	185.52	0	0	273.09	146.11587	60.558075	189.67533	0	0.7954950000000001	0	0	0	42.57663	91.617675	0	76.12317	0	20.186024999999997	11.191230000000001	50.368680000000005	0	0	74.143935	40.17642710526316
trinityContig33495||sp|Q9R062.3|	1014	855.35	22.051052631578948	103	16	73	105	69	24	39	57	132	81	112	75	119	17	33	123	148	133	53	22.49	25.66	16.83	24.36	22.62	5.97	13.06	29.98	28.67	23.01	33.33	21.66	33.78	6.22	9.84	20.85	30.15	34.91	15.58	6.106034999999999	6.96669	4.569344999999999	6.613739999999999	6.14133	1.620855	3.54579	8.139569999999999	7.783905	6.247215	9.049095	5.88069	9.17127	1.6887299999999998	2.67156	5.660775000000001	8.185725	9.478064999999999	4.22997	5.986860789473684
trinityContig33521||sp|P80467.1|	1125	966.35	124.18842105263158	726	49	620	665	377	396	603	238	794	664	714	519	514	220	422	739	688	545	322	140.3	69.67	126.46	136.7	109.64	87.25	179.38	110.87	152.67	167.28	188.29	132.82	129.52	71.4	111.65	111.02	124.04	126.7	83.92	38.09145000000001	18.915405000000003	34.33389	37.11404999999999	29.767259999999997	23.688375	48.70167	30.101205	41.449905	45.41652	51.120734999999996	36.060629999999996	35.164680000000004	19.3851	30.312975	30.14193	33.676860000000005	34.39905	22.784280000000003	33.717156315789474
trinityContig33592||sp|F6V1J6.2|	891	732.35	12.585263157894737	90	13	81	15	49	11	25	46	25	41	54	65	20	0	19	24	59	3	37	22.95	24.28	21.83	4.06	18.71	3.19	9.73	28.23	6.34	13.57	18.74	21.89	6.61	0	6.6	4.75	14.04	0.92	12.68	6.230925	6.59202	5.926845	1.10229	5.079765	0.866085	2.641695	7.664445	1.72131	3.6842550000000003	5.08791	5.943135	1.794615	0	1.7919	1.289625	3.81186	0.24978000000000003	3.44262	3.416898947368421
trinityContig3360||sp|Q5ZKE5.2|	1071	912.35	39.69157894736842	202.73	40.26	239.61	285.93	103.07	199.87	230.53	58.38	56.94	91.58	236.27	216.11	0	67.89	89.67	363.94	297.39	27.25	101.61	41.5	60.59	51.78	62.22	31.72	46.62	72.53	28.8	11.6	24.42	65.96	58.55	0	23.32	25.1	57.89	56.8	6.71	28.03	11.26725	16.450185	14.058270000000002	16.89273	8.61198	12.657329999999998	19.691895000000002	7.8192	3.1494	6.6300300000000005	17.90814	15.896325	0	6.33138	6.81465	15.717135	15.4212	1.821765	7.610144999999999	10.776263684210527
trinityContig33607||sp|Q1L9A2.1|	474	315.35	13.628421052631579	22.73	0	4.81	37.65	9.35	58.28	19.27	1.12	27.46	19.27	0	21.61	10.07	25.71	32.65	6.54	36.57	35.17	1.37	13.46	0	3.03	23.31	8.07	38.59	16.69	1.58	16.14	14.46	0	16.63	7.45	24.85	25.55	2.96	20.28	24.82	1.07	3.6543900000000002	0	0.8226449999999998	6.328664999999999	2.191005	10.477185	4.531335	0.42896999999999996	4.38201	3.9258900000000003	0	4.515045	2.022675	6.746775	6.936825	0.8036399999999999	5.50602	6.738630000000001	0.290505	3.7001163157894736
trinityContig33652||sp|Q90240.1|	4080	3921.35	30.722105263157896	1478	74	1263	557	689	23	386	406	458	788	712	911	123	1	62	333	1001	36	342	70.39	26.19	63.31	28.4	49.97	1.26	28.85	46.78	21.72	49.45	46.57	57.85	7.76	0.08	4.1	12.41	44.42	2.07	22.14	19.110885	7.110585	17.188665	7.7106	13.566854999999999	0.34209	7.832775	12.70077	5.896979999999999	13.425675	12.643755	15.706275	2.1068399999999996	0.021720000000000003	1.1131499999999999	3.3693150000000003	12.060030000000001	0.562005	6.01101	8.341051578947368
trinityContig3367||sp|O35685.1|	954	795.35	0.3610526315789474	0	0	0	0	0	0.14	0	0	0	0	0	0	18.13	0	3.24	0	0	0.85	0	0	0	0	0	0	0.04	0	0	0	0	0	0	5.53	0	1.04	0	0	0.25	0	0	0	0	0	0	0.010860000000000002	0	0	0	0	0	0	1.501395	0	0.28236	0	0	0.067875	0	0.09802578947368422
trinityContig3367||sp|Q13442.1|	552	393.35	50.67526315789474	206	17	204	124	77	43	52	44	56	120	127	92	48	8	39	63	228	32	62	97.8	58.23	102.79	61.86	53.77	22.96	36.64	49.99	26.41	72.78	81.26	57.08	28.83	6.25	24.72	22.97	101.24	18.15	39.1	26.5527	15.809444999999998	27.907485000000005	16.79499	14.598555000000001	6.23364	9.94776	13.572285	7.1703149999999996	19.75977	22.06209	15.497219999999999	7.827344999999999	1.696875	6.71148	6.236355	27.486659999999997	4.927725	10.61565	13.75833394736842
trinityContig33678||sp|Q86V24.1|	1149	990.35	13.420526315789473	91	10	72	145	79	14	20	61	30	73	54	125	26	0	4	42	107	43	42	17.16	13.88	14.33	29.09	22.43	3.01	5.81	27.73	5.63	17.95	13.9	31.22	6.4	0	1.03	6.16	18.82	9.76	10.68	4.65894	3.7684200000000003	3.890595	7.897935	6.089745	0.8172149999999999	1.577415	7.528695	1.5285449999999998	4.873425	3.77385	8.476230000000001	1.7376	0	0.27964500000000003	1.6724400000000001	5.10963	2.6498399999999998	2.89962	3.643672894736842
trinityContig3368||sp|Q5ZIN1.1|	1020	861.35	124.25315789473684	818	51	522	654	410	288.86	359	223	555	603	919	576	445.87	100	248.76	571	581	550.15	246	177.35	81.22	119.51	150.67	133.51	71.32	119.44	116.48	119.71	170.14	271.6	165.19	125.72	36.35	73.68	96.14	117.54	143.4	71.84	48.150525	22.05123	32.446965000000006	40.906905	36.247964999999994	19.36338	32.42796	31.62432	32.501265	46.19301	73.73940000000002	44.849084999999995	34.132979999999996	9.869025	20.00412	26.10201	31.912110000000002	38.9331	19.50456	33.73473236842106
trinityContig3368||sp|Q9UL46.4|	723	564.35	48.92421052631579	144.64	14.41	136.58	342.52	79.94	242.54	55.79	86.44	53.65	116.45	48.18	7.08	64.6	121.74	74.16	275.19	108.2	270.17	48.9	47.86	34.75	47.83	119.84	39.36	90.89	27.91	68.71	17.65	49.74	21.62	3.08	27.46	67	33.19	70.38	33.44	107.19	21.66	12.99399	9.434625	12.985845	32.53656	10.68624	24.676635	7.577564999999999	18.654765	4.791974999999999	13.50441	5.86983	0.8362200000000001	7.455390000000001	18.1905	9.011085	19.108169999999998	9.078959999999999	29.102085	5.88069	13.282923157894738
trinityContig33689||sp|Q99828.4|	612	453.35	12.54	33.17	0	53.65	45.08	15.61	33.22	25.01	12.33	10.25	38.98	8.76	23.56	12.74	20.08	27.2	45.42	53.7	17.56	13.71	13.66	0	23.43	19.56	9.51	15.44	15.42	12.18	4.19	20.6	4.88	12.72	6.68	13.67	15.04	14.41	20.68	8.66	7.53	3.7086900000000003	0	6.361244999999999	5.31054	2.581965	4.19196	4.18653	3.3068699999999995	1.137585	5.592900000000001	1.3249199999999999	3.4534800000000003	1.81362	3.7114050000000005	4.08336	3.912315	5.6146199999999995	2.3511900000000003	2.044395	3.40461
trinityContig3369||sp|P62877.1|	327	168.35	256.1057894736842	202	34	149	190	144	193	189	94	210	143	205	154	165	156	170	329	184	513	137	224.08	260.78	177.61	215.55	223.6	233.52	287.96	245.56	230.58	193.85	298.14	216.88	216.91	272.65	238.56	272.97	191.97	669.61	195.23	60.837720000000004	70.80176999999999	48.221115000000005	58.521825	60.7074	63.40068	78.18113999999998	66.66954	62.602470000000004	52.630275	80.94501	58.88292	58.891065000000005	74.024475	64.76904	74.111355	52.119855	181.799115	53.00494499999999	69.53272184210526
trinityContig3370||sp|Q5ZLR5.1|	825	666.35	56.177894736842106	341.5	20.37	70.02	52.81	77.28	349.02	101.24	115.42	31.78	90.49	98.55	163.36	181.56	10.52	264.24	370.01	357.4	288.18	126.14	95.71	41.74	20.75	15.68	32.36	111.04	43.18	77.8	8.86	32.85	37.54	60.38	65.72	4.92	100.6	80.32	93.52	96.96	47.45	25.985265	11.332410000000001	5.633625	4.25712	8.785739999999999	30.147360000000003	11.72337	21.1227	2.40549	8.918775	10.19211	16.39317	17.842979999999997	1.33578	27.3129	21.80688	25.39068	26.324639999999995	12.882675	15.25229842105263
trinityContig3372||sp|Q5ZLR5.1|	825	666.35	71.88052631578947	129.5	37.63	344.98	442.19	114.72	147.98	180.76	83.58	340.22	234.51	78.45	200.64	142.44	253.48	225.76	139.99	222.6	334.82	129.86	36.29	77.13	102.22	131.32	48.04	47.08	77.1	56.34	94.82	85.14	29.88	74.16	51.56	118.57	85.95	30.39	58.25	112.64	48.85	9.852735	20.940794999999998	27.75273	35.65338	13.04286	12.78222	20.932649999999995	15.29631	25.74363	23.11551	8.11242	20.134439999999998	13.99854	32.191755	23.335425	8.250885	15.814875	30.58176	13.262775	19.515562894736842
trinityContig33800||sp|P63171.1|	342	183.35	72.92842105263158	59	3	42	102	22	112	46	13	69	44	35	50	50	48	53	66	61	250	35	60.09	21.25	45.89	106.66	31.58	124.97	65.05	31.25	69.6	55.11	46.92	64.92	60.9	77.5	68.81	50.47	58.39	300.27	46.01	16.314435	5.769375	12.459135	28.958189999999995	8.57397	33.929355	17.661075	8.484375	18.896399999999996	14.962365	12.73878	17.625780000000002	16.53435	21.04125	18.681915	13.702604999999998	15.852885	81.523305	12.491715	19.800066315789472
trinityContig33810||sp|P61287.1|	972	813.35	25.20736842105263	102	9	164	142	74	86	68	80	68	96	134	93	73	36	40	84	135	88	62	23.42	15.16	39.77	34.63	25.49	22.47	23.92	44.24	15.53	28.66	41.92	28.23	21.77	13.85	12.53	14.97	28.93	24.29	19.16	6.35853	4.11594	10.797555000000001	9.402045000000001	6.920534999999999	6.100605	6.494280000000001	12.01116	4.2163949999999994	7.78119	11.38128	7.664445	5.910555	3.760275	3.4018949999999997	4.064355	7.854495	6.594734999999999	5.2019400000000005	6.843800526315789
trinityContig33814||sp|P10897.2|	765	606.35	33.328421052631576	152	24	164	147	61	21	52	60	108	129	160	131	55	2	14	48	159	28	64	46.81	53.95	53.43	47.92	28.01	7.33	24.29	44.41	33.07	51.36	66.9	53.14	21.81	1.03	5.84	11.44	45.73	10.35	26.42	12.708915000000001	14.647425	14.506245000000002	13.01028	7.604715000000001	1.9900950000000002	6.594734999999999	12.057315	8.978505	13.944239999999999	18.16335	14.42751	5.921415	0.27964500000000003	1.58556	3.10596	12.415695	2.810025	7.173030000000001	9.048666315789474
trinityContig33817||sp|Q14156.2|	2460	2301.35	13.004736842105263	273	32	382	230	116	30	74	87	116	175	185	143	47	3	32	83	291	26	60	22.15	19.26	32.65	19.95	14.3	2.79	9.38	17.07	9.37	18.67	20.59	15.45	5.03	0.41	3.59	5.26	22.01	2.55	6.61	6.013724999999999	5.22909	8.864475	5.416425	3.88245	0.7574850000000001	2.54667	4.634505	2.543955	5.068905	5.590185	4.194675	1.365645	0.11131499999999998	0.974685	1.4280899999999999	5.975715	0.6923249999999999	1.794615	3.530786052631579
trinityContig3394||sp|Q0V8A3.1|	984	825.35	46.86105263157895	313	24	608	205	172	30	61	91	175	245	262	200	123	8	43	230	158	107	134	70.82	39.86	145.29	49.27	58.41	7.73	21.15	49.59	39.39	72.09	80.78	59.83	36.16	3.03	13.28	40.4	33.36	29.1	40.82	19.227629999999998	10.82199	39.446234999999994	13.376805000000001	15.858315	2.098695	5.7422249999999995	13.463685	10.694385	19.572435000000002	21.93177	16.243844999999997	9.81744	0.8226449999999998	3.60552	10.9686	9.05724	7.90065	11.08263	12.722775789473683
trinityContig33952||sp|P15650.1|	1305	1146.35	24.26105263157895	81	25	206	292	124	83	67	100	100	154	96	154	112	18	68	234	103	116	63	13.2	30.03	35.4	50.67	30.47	15.44	16.87	39.3	16.21	32.78	21.37	33.27	23.87	4.94	15.21	29.67	15.65	22.75	13.86	3.5838	8.153145	9.6111	13.756905000000001	8.272605	4.19196	4.580205	10.669949999999998	4.401015	8.89977	5.801955	9.032805	6.480705	1.34121	4.1295150000000005	8.055405	4.248975	6.176625	3.7629900000000003	6.586875789473685
trinityContig3398||sp|A8YXZ8.1|	156	18.36	133.1457894736842	0.1	3.26	1.05	28.06	0.91	29.9	14.3	6.25	20.37	22.27	7.64	17.23	5.48	19.51	7.73	33.32	11.63	4.6	11.65	1.01	180.25	12.57	240.37	9.31	274.52	134.75	136.4	196.93	210.71	85.96	182.68	43.84	242.61	72.84	211.99	120.56	49.01	123.46	0.274215	48.937875	3.412755	65.26045500000001	2.5276650000000003	74.53218	36.584625	37.0326	53.46649500000001	57.207765	23.33814	49.59762	11.902560000000001	65.868615	19.77606	57.555285	32.732040000000005	13.306215	33.519389999999994	36.14908184210526
trinityContig34016||sp|Q12829.1|	837	678.35	19.55894736842105	103	11	111	98	56	43	29	29	59	46	80	55	60	19	23	55	71	80	40	28.36	22.15	32.3	28.59	23.05	13.44	12.16	19.2	16.15	16.41	29.94	19.97	21.35	8.73	8.61	11.73	18.25	26.44	14.79	7.699739999999999	6.013724999999999	8.769449999999999	7.7621850000000006	6.258075	3.6489599999999998	3.30144	5.2128	4.3847249999999995	4.455315000000001	8.12871	5.421855	5.796525000000001	2.3701950000000003	2.337615	3.184695	4.954875	7.17846	4.015485	5.310254210526316
trinityContig3404||sp|Q8NCJ5.2|	1275	1116.35	16.067894736842106	135	9	167	126	101	10	62	43	56	117	110	144	73	4	24	78	145	16	37	22.58	11.1	29.47	22.45	25.48	1.91	16.02	17.35	9.32	25.56	25.14	31.94	15.97	1.13	5.51	10.16	22.62	3.22	8.36	6.13047	3.01365	8.001105	6.095175	6.91782	0.5185649999999999	4.34943	4.7105250000000005	2.53038	6.939539999999999	6.82551	8.671710000000001	4.3358550000000005	0.306795	1.495965	2.7584400000000002	6.14133	0.8742300000000001	2.2697399999999996	4.362433421052632
trinityContig3407||sp|Q5RCA3.1|	486	327.35	20.20684210526316	144.23	2.77	47.85	0	1.68	24.47	66.45	34	11.23	5.26	32.01	26.77	19.72	9.99	14.55	25.68	19.73	39.51	6.36	82.28	11.35	29.03	0	1.4	15.62	55.59	46.31	6.36	3.81	24.51	19.87	14.09	9.32	10.99	11.21	10.53	26.87	4.79	22.33902	3.081525	7.881645	0	0.38009999999999994	4.24083	15.092685000000001	12.573165000000001	1.7267400000000002	1.0344149999999999	6.654465000000001	5.394705	3.8254349999999997	2.53038	2.983785	3.043515	2.8588949999999995	7.295205	1.3004850000000001	5.486157631578948
trinityContig34072||sp|Q3ZCK1.1|	1692	1533.35	127.41315789473684	926	84	924	975	830	780	704	590	1308	973	1151	801	797	304	483	1359	1071	943	746	112.78	75.65	118.61	126.71	153.02	108.69	133.24	173.54	158.57	155.29	191.9	129.62	127.56	62.5	81.06	129.07	121.62	138.41	123.01	30.619770000000003	20.538975000000004	32.202615	34.401765	41.54493000000001	29.509334999999997	36.17466	47.11611	43.051755	42.161235	52.10085	35.191829999999996	34.632540000000006	16.96875	22.00779	35.042505	33.01983	37.578314999999996	33.397215	34.592672368421056
trinityContig34129||sp|Q3SZV0.1|	564	405.35	28.444736842105264	108	8	72	58	24	50	31	6	91	45	36	48	76	43	65	33	51	70	36	49.76	26.62	35.19	28.09	16.28	25.92	21.24	6.62	41.65	26.51	22.37	28.92	44.36	32.64	40.04	11.68	21.97	38.54	22.05	13.509839999999999	7.22733	9.554084999999999	7.626435000000001	4.42002	7.03728	5.76666	1.7973299999999999	11.307975	7.197465000000001	6.073455	7.851780000000001	12.04374	8.86176	10.870859999999999	3.17112	5.964854999999999	10.46361	5.986575	7.722746052631579
trinityContig34134||sp|Q8WXD5.1|	504	345.35	25.889473684210525	56	6	27	49	25	43	25	19	54	28	81	32	37	24	27	30	22	113	18	30.28	23.3	15.51	27.76	19.78	26.06	19.9	24.55	29	19.25	58.86	22.55	25.13	21.26	19.38	12.43	11.13	72.89	12.88	8.22102	6.32595	4.210965	7.536840000000001	5.3702700000000005	7.07529	5.402849999999999	6.665325	7.8735	5.226375	15.98049	6.122325	6.822794999999999	5.77209	5.26167	3.374745	3.021795	19.789635	3.4969200000000003	7.028992105263158
